Timestamp,Open,High,Low,Close,Volume
2021-05-28 12:00:00,35351.65,37279.98,34684.0,35663.49,67449.190812
2021-05-29 00:00:00,35661.79,37338.58,34567.89,35375.0,47859.846679
2021-05-29 12:00:00,35375.0,35402.34,33632.76,34605.15,64803.24601
2021-05-30 00:00:00,34605.15,36420.0,33379.0,36359.44,43005.279789
2021-05-30 12:00:00,36359.44,36488.0,35100.0,35641.27,30530.107178
2021-05-31 00:00:00,35641.26,37195.0,34153.84,36836.46,53231.820216
2021-05-31 12:00:00,36836.46,37499.0,36333.44,37253.81,40928.915073
2021-06-01 00:00:00,37253.82,37894.81,35902.43,36596.62,38562.294003
2021-06-01 12:00:00,36596.63,37440.0,35666.0,36693.09,42672.369767
2021-06-02 00:00:00,36694.85,37538.07,35920.0,37203.08,33305.057673
2021-06-02 12:00:00,37203.08,38225.0,37058.61,37568.68,34282.314822
2021-06-03 00:00:00,37568.68,39476.0,37170.0,38781.75,40896.147535
2021-06-03 12:00:00,38781.75,39450.0,38288.0,39246.79,34992.958476
2021-06-04 00:00:00,39246.78,39289.07,36072.82,36585.66,53700.41397
2021-06-04 12:00:00,36585.67,37248.94,35555.15,36829.0,37617.385275
2021-06-05 00:00:00,36829.15,37925.0,35667.0,35869.42,32984.824943
2021-06-05 12:00:00,35869.42,36435.0,34800.0,35513.2,37474.796547
2021-06-06 00:00:00,35516.07,36480.0,35405.61,35868.13,22653.801949
2021-06-06 12:00:00,35868.12,36429.28,35222.0,35796.31,24996.404688
2021-06-07 00:00:00,35796.31,36900.0,35498.62,36376.47,29867.923349
2021-06-07 12:00:00,36376.47,36777.47,33300.0,33552.79,47707.029224
2021-06-08 00:00:00,33556.96,34068.01,32123.0,33089.99,61755.690772
2021-06-08 12:00:00,33084.43,33841.98,31000.0,33380.81,61495.498265
2021-06-09 00:00:00,33380.8,35045.55,32396.82,34972.42,56880.567622
2021-06-09 12:00:00,34972.42,37534.79,34512.94,37388.05,79727.029895
2021-06-10 00:00:00,37388.05,38491.0,36242.57,37818.54,56994.344476
2021-06-10 12:00:00,37819.27,38198.23,35782.0,36675.72,52532.940467
2021-06-11 00:00:00,36677.83,37680.4,35936.77,37378.82,42001.137968
2021-06-11 12:00:00,37378.82,37589.0,36511.52,37331.98,36464.867332
2021-06-12 00:00:00,37331.98,37463.63,34600.36,35596.7,57881.168131
2021-06-12 12:00:00,35597.5,36238.0,35300.0,35546.11,29836.381859
2021-06-13 00:00:00,35546.12,36099.0,34757.0,35904.03,29324.169796
2021-06-13 12:00:00,35904.02,39380.0,35670.0,39020.57,57596.855759
2021-06-14 00:00:00,39020.56,39800.0,38730.0,39166.33,45137.295008
2021-06-14 12:00:00,39166.33,41064.05,39040.0,40516.29,63385.096941
2021-06-15 00:00:00,40516.28,40900.0,39531.0,39839.9,34889.651809
2021-06-15 12:00:00,39839.9,41330.0,39506.4,40144.04,45789.971029
2021-06-16 00:00:00,40143.8,40527.14,38877.46,39080.01,38022.855294
2021-06-16 12:00:00,39080.01,39735.52,38116.01,38349.01,49749.121643
2021-06-17 00:00:00,38349.0,39559.88,38213.23,39146.36,31227.084705
2021-06-17 12:00:00,39148.26,39195.9,37365.0,38092.97,48314.222414
2021-06-18 00:00:00,38092.97,38202.84,37063.8,37821.95,37122.295646
2021-06-18 12:00:00,37818.57,37948.55,35129.29,35819.84,58105.747289
2021-06-19 00:00:00,35820.48,36297.3,34803.52,35940.22,35722.096815
2021-06-19 12:00:00,35940.22,36457.0,35360.08,35483.72,32990.352646
2021-06-20 00:00:00,35483.72,35922.0,33724.48,33872.9,39663.366806
2021-06-20 12:00:00,33870.56,36137.72,33336.0,35600.16,50214.804044
2021-06-21 00:00:00,35600.17,35750.0,31710.0,32520.56,97282.556515
2021-06-21 12:00:00,32530.68,33222.22,31251.23,31608.93,71496.316644
2021-06-22 00:00:00,31614.12,33260.0,31112.0,31243.41,65858.880103
2021-06-22 12:00:00,31236.53,33298.78,28805.0,32509.56,138349.299659
2021-06-23 00:00:00,32509.56,34500.0,31683.0,33911.39,69484.835159
2021-06-23 12:00:00,33911.4,34881.0,32749.01,33678.07,57481.265404
2021-06-24 00:00:00,33675.07,33930.23,32286.57,33850.77,41291.780215
2021-06-24 12:00:00,33850.78,35298.0,33751.0,34663.09,45334.024045
2021-06-25 00:00:00,34663.08,35500.0,33234.37,33311.96,46374.216212
2021-06-25 12:00:00,33311.96,33600.77,31275.0,31584.45,69686.914144
2021-06-26 00:00:00,31576.09,32730.0,30151.0,31777.73,61614.203821
2021-06-26 12:00:00,31777.9,32300.24,30505.0,32283.65,46206.171466
2021-06-27 00:00:00,32283.65,33499.0,31973.45,33246.55,52224.402222
2021-06-27 12:00:00,33246.56,34749.0,32357.13,34700.34,44388.841989
2021-06-28 00:00:00,34702.49,35297.71,33960.0,34107.2,44865.585893
2021-06-28 12:00:00,34107.2,35030.92,33862.72,34494.89,37356.681926
2021-06-29 00:00:00,34494.89,35768.9,34225.43,35555.62,42680.339901
2021-06-29 12:00:00,35555.64,36600.0,35343.12,35911.73,48108.456319
2021-06-30 00:00:00,35911.72,36100.0,34401.01,34849.99,38922.286374
2021-06-30 12:00:00,34849.99,35194.04,34017.55,35045.0,38229.91126
2021-07-01 00:00:00,35045.0,35057.57,33001.0,33717.52,38070.479617
2021-07-01 12:00:00,33717.52,33917.93,32711.0,33504.69,33637.786495
2021-07-02 00:00:00,33502.33,33977.04,32699.0,33023.01,29602.741498
2021-07-02 12:00:00,33023.35,33898.95,32872.0,33786.55,26569.43988
2021-07-03 00:00:00,33786.54,34780.0,33316.73,34608.04,24310.590733
2021-07-03 12:00:00,34608.04,34945.61,34250.48,34669.13,18733.987908
2021-07-04 00:00:00,34669.12,35727.0,34357.15,35512.34,24122.546023
2021-07-04 12:00:00,35512.34,35967.85,35135.0,35286.51,19580.929766
2021-07-05 00:00:00,35288.13,35293.78,33300.0,33379.96,35678.775539
2021-07-05 12:00:00,33379.96,34274.33,33125.55,33690.14,28445.098706
2021-07-06 00:00:00,33690.15,35118.88,33634.76,34067.31,32771.462942
2021-07-06 12:00:00,34067.31,34516.38,33532.0,34220.01,25439.133407
2021-07-07 00:00:00,34220.02,34989.0,33941.0,34827.96,30455.751253
2021-07-07 12:00:00,34827.97,35059.09,33777.77,33862.12,23351.770422
2021-07-08 00:00:00,33862.11,33929.64,32077.0,32696.44,45485.838964
2021-07-08 12:00:00,32696.43,33177.06,32350.0,32875.71,24650.641356
2021-07-09 00:00:00,32875.71,33310.0,32261.07,32774.99,24023.219045
2021-07-09 12:00:00,32774.99,34100.0,32635.08,33815.81,23130.720854
2021-07-10 00:00:00,33815.81,34262.0,33458.84,33793.94,17497.863696
2021-07-10 12:00:00,33793.95,34192.0,33004.78,33502.87,17263.311772
2021-07-11 00:00:00,33502.87,33870.0,33306.47,33814.84,12910.21926
2021-07-11 12:00:00,33814.82,34666.0,33654.36,34258.99,18662.428188
2021-07-12 00:00:00,34259.0,34678.43,33525.66,33530.0,22550.602654
2021-07-12 12:00:00,33530.0,33636.92,32658.34,33086.63,25630.801108
2021-07-13 00:00:00,33086.94,33340.0,32742.01,33042.61,17226.546235
2021-07-13 12:00:00,33042.61,33049.0,32202.25,32729.77,23899.814773
2021-07-14 00:00:00,32729.12,32807.41,31550.0,32451.99,27431.091652
2021-07-14 12:00:00,32450.95,33114.03,32280.0,32820.02,19346.731832
2021-07-15 00:00:00,32820.03,33185.25,31800.0,31880.5,22425.051094
2021-07-15 12:00:00,31880.5,32152.97,31133.0,31880.0,29214.525259
2021-07-16 00:00:00,31874.49,32049.45,31020.0,31086.53,23320.424625
2021-07-16 12:00:00,31086.52,32249.18,31067.43,31383.87,25179.439529
2021-07-17 00:00:00,31383.86,31955.92,31164.31,31391.33,18806.673319
2021-07-17 12:00:00,31391.34,31920.0,31341.16,31520.07,15205.568813
2021-07-18 00:00:00,31520.07,32435.0,31463.0,31801.01,18936.777396
2021-07-18 12:00:00,31801.79,31943.0,31108.97,31778.56,16986.93879
2021-07-19 00:00:00,31778.57,31899.0,31155.0,31265.92,17798.930036
2021-07-19 12:00:00,31267.84,31375.0,30407.44,30839.65,29541.538463
2021-07-20 00:00:00,30839.65,31063.07,29278.0,29692.79,38528.35823
2021-07-20 12:00:00,29693.63,29994.41,29279.13,29790.35,22505.690787
2021-07-21 00:00:00,29790.34,31655.0,29482.61,31534.11,33913.94554
2021-07-21 12:00:00,31534.12,32858.0,31419.6,32144.51,48882.319588
2021-07-22 00:00:00,32144.51,32376.78,31708.0,31913.64,23325.70687
2021-07-22 12:00:00,31913.64,32591.35,31724.39,32287.83,22822.385563
2021-07-23 00:00:00,32287.58,32915.0,32201.02,32296.51,22562.901482
2021-07-23 12:00:00,32296.51,33650.0,31924.32,33634.09,27549.962144
2021-07-24 00:00:00,33634.1,34065.71,33401.14,33867.0,24215.870913
2021-07-24 12:00:00,33867.0,34500.0,33667.01,34258.14,23761.679225
2021-07-25 00:00:00,34261.51,34800.0,33851.12,34399.04,22866.813523
2021-07-25 12:00:00,34399.04,35398.0,33862.45,35381.02,24986.11479
2021-07-26 00:00:00,35381.02,39799.97,35205.78,38473.61,80488.352905
2021-07-26 12:00:00,38473.61,40550.0,36764.93,37237.6,71964.159819
2021-07-27 00:00:00,37241.33,38069.32,36383.0,38064.87,40882.687284
2021-07-27 12:00:00,38064.87,39542.61,37350.0,39457.87,47514.579731
2021-07-28 00:00:00,39456.61,40900.0,38904.11,40750.84,50469.621931
2021-07-28 12:00:00,40750.84,40871.59,38772.0,40019.56,50874.90651
2021-07-29 00:00:00,40019.57,40640.0,39200.0,39769.99,28551.545539
2021-07-29 12:00:00,39769.99,40419.3,39390.0,40016.48,25446.893744
2021-07-30 00:00:00,40018.49,40250.0,38313.23,38642.46,31767.453455
2021-07-30 12:00:00,38650.0,42316.71,38528.6,42206.37,41835.33135
2021-07-31 00:00:00,42206.36,42448.0,41181.0,41592.15,25524.937875
2021-07-31 12:00:00,41592.14,41984.73,41000.15,41461.83,19324.853137
2021-08-01 00:00:00,41461.84,42599.0,41120.0,41587.01,22822.022306
2021-08-01 12:00:00,41587.0,41810.0,39422.01,39845.44,31131.16402
2021-08-02 00:00:00,39850.27,40480.01,39250.0,39542.42,25320.578852
2021-08-02 12:00:00,39542.43,39975.96,38690.0,39147.82,25516.773102
2021-08-03 00:00:00,39146.86,39780.0,37955.52,38490.01,27445.983088
2021-08-03 12:00:00,38490.02,38703.0,37642.03,38207.05,29671.452765
2021-08-04 00:00:00,38207.04,38566.82,37508.56,38160.06,20500.995061
2021-08-04 12:00:00,38160.06,39969.66,38154.32,39723.18,31828.357369
2021-08-05 00:00:00,39723.17,39849.61,37821.0,38008.38,28205.236076
2021-08-05 12:00:00,38008.45,41350.0,37332.7,40862.46,56138.519545
2021-08-06 00:00:00,40862.46,41199.99,39853.86,40507.56,30144.208086
2021-08-06 12:00:00,40507.56,43392.43,40300.0,42836.87,45609.733261
2021-08-07 00:00:00,42836.87,43989.49,42579.16,43800.03,31781.493931
2021-08-07 12:00:00,43800.03,44700.0,42446.41,44572.54,41615.246877
2021-08-07 12:00:00,43800.03,44700.0,42446.41,44572.54,41615.246877
2021-08-08 00:00:00,44572.54,45310.0,43785.0,44452.06,35807.356115
2021-08-08 12:00:00,44452.05,45198.27,43261.0,43794.37,33521.736583
2021-08-09 00:00:00,43794.36,46048.5,42779.0,45930.01,35768.156054
2021-08-09 12:00:00,45930.01,46454.15,44900.0,46253.4,38819.728791
2021-08-10 00:00:00,46248.87,46700.0,45192.79,45345.05,25510.446705
2021-08-10 12:00:00,45345.05,46097.99,44589.46,45584.99,28304.196716
2021-08-11 00:00:00,45585.0,46571.42,45341.14,45924.08,23290.889755
2021-08-11 12:00:00,45922.33,46743.47,45510.66,45511.0,29444.012222
2021-08-12 00:00:00,45510.67,46218.12,44600.0,44752.56,28772.671435
2021-08-12 12:00:00,44752.56,44968.29,43770.0,44399.0,26493.437346
2021-08-13 00:00:00,44400.06,46537.15,44217.39,46138.47,22256.698427
2021-08-13 12:00:00,46138.46,47886.0,46128.18,47800.0,25982.672004
2021-08-14 00:00:00,47799.99,48144.0,45971.03,46569.99,27055.632517
2021-08-14 12:00:00,46570.54,47374.67,46100.0,47068.51,19058.726505
2021-08-15 00:00:00,47068.5,47372.27,45519.0,45923.57,20846.146754
2021-08-15 12:00:00,45923.57,47299.15,45500.0,46973.82,21264.56458
2021-08-16 00:00:00,46973.82,48053.83,46741.44,47516.95,25689.826565
2021-08-16 12:00:00,47516.95,47709.12,45660.0,45901.29,26790.747449
2021-08-17 00:00:00,45901.3,47160.0,45239.45,46849.43,24959.805366
2021-08-17 12:00:00,46845.15,47082.6,44376.0,44695.95,32079.536263
2021-08-18 00:00:00,44695.95,45560.0,44203.28,44746.59,27423.499868
2021-08-18 12:00:00,44746.6,46000.0,44401.0,44705.29,26675.916117
2021-08-19 00:00:00,44699.37,45234.56,43927.7,44215.25,24403.234655
2021-08-19 12:00:00,44215.24,47033.0,44123.65,46760.62,29008.519265
2021-08-20 00:00:00,46760.62,47390.0,46622.99,46922.34,23410.728128
2021-08-20 12:00:00,46922.34,49382.99,46888.19,49322.47,33439.6241
2021-08-21 00:00:00,49322.47,49400.0,48222.0,48501.87,24272.303844
2021-08-21 12:00:00,48501.88,49757.04,48434.07,48821.87,22472.83274
2021-08-22 00:00:00,48821.88,49500.0,48601.0,49132.04,14085.888918
2021-08-22 12:00:00,49132.04,49489.73,48050.0,49239.22,22921.998877
2021-08-23 00:00:00,49239.22,50500.0,49070.01,50394.85,29618.617757
2021-08-23 12:00:00,50394.85,50459.93,49029.0,49488.85,22843.924197
2021-08-24 00:00:00,49488.85,49860.0,48776.26,49429.99,19167.76811
2021-08-24 12:00:00,49430.0,49455.92,47600.0,47674.01,31846.826638
2021-08-25 00:00:00,47674.01,48603.84,47126.28,47570.01,22594.114271
2021-08-25 12:00:00,47570.01,49264.3,47324.99,48973.32,22061.716071
2021-08-26 00:00:00,48973.32,49352.84,46560.01,46835.89,28094.22669
2021-08-26 12:00:00,46835.9,47439.0,46250.0,46843.87,21277.051084
2021-08-27 00:00:00,46843.86,47794.96,46348.0,47453.83,20798.669622
2021-08-27 12:00:00,47453.82,49149.93,47032.63,49069.9,21269.435343
2021-08-28 00:00:00,49069.9,49299.0,48626.49,48674.72,13415.317926
2021-08-28 12:00:00,48670.48,49200.0,48346.88,48895.35,13265.74586
2021-08-29 00:00:00,48895.35,49632.27,47762.54,48159.98,19178.067743
2021-08-29 12:00:00,48159.98,49385.42,48105.03,48767.83,13474.21573
2021-08-30 00:00:00,48767.84,48888.61,47610.6,47902.76,17020.66265
2021-08-30 12:00:00,47902.76,48696.87,46853.0,46982.91,23267.68818
2021-08-31 00:00:00,46982.91,48072.92,46700.0,47969.51,25988.29198
2021-08-31 12:00:00,47969.51,48246.11,46744.57,47100.89,22657.23539
2021-09-01 00:00:00,47100.89,47770.0,46512.0,47713.31,20946.73547
2021-09-01 12:00:00,47713.3,49156.0,47252.0,48810.52,28957.91981
2021-09-02 00:00:00,48810.51,50450.0,48584.06,50072.61,31914.391109
2021-09-02 12:00:00,50072.61,50450.13,49186.0,49246.64,22496.379429
2021-09-03 00:00:00,49246.63,50485.0,48316.84,50168.54,29553.402886
2021-09-03 12:00:00,50168.55,51000.0,49570.0,49999.14,29472.241271
2021-09-04 00:00:00,49998.0,50535.69,49575.83,49902.94,17970.49963
2021-09-04 12:00:00,49902.94,50317.05,49370.0,49915.64,16694.15996
2021-09-05 00:00:00,49917.54,50390.01,49450.0,50198.78,15561.98618
2021-09-05 12:00:00,50198.78,51900.0,50014.21,51756.88,24982.849693
2021-09-06 00:00:00,51756.88,52188.8,51282.05,51400.67,24413.990599
2021-09-06 12:00:00,51400.68,52780.0,50969.33,52663.9,24835.676482
2021-09-07 00:00:00,52666.2,52920.0,50402.0,50941.48,37569.853159
2021-09-07 12:00:00,50943.75,51124.91,42843.05,46863.73,85478.94956
2021-09-08 00:00:00,46868.57,47340.99,44412.02,46394.09,38651.82895
2021-09-08 12:00:00,46394.82,46900.0,45583.0,46048.31,26417.48625
2021-09-09 00:00:00,46048.31,46560.0,45513.08,46293.15,23302.5082
2021-09-09 12:00:00,46293.15,47399.97,45599.0,46395.14,27349.15182
2021-09-10 00:00:00,46395.14,47033.0,45623.44,46331.86,19852.7188
2021-09-10 12:00:00,46331.85,46494.99,44132.29,44850.91,29195.54738
2021-09-11 00:00:00,44842.2,45727.49,44722.22,45555.04,16021.04674
2021-09-11 12:00:00,45555.68,45987.93,44974.79,45173.69,14419.36136
2021-09-12 00:00:00,45173.68,46200.0,44742.06,46085.9,14895.06706
2021-09-12 12:00:00,46085.91,46460.0,44900.0,46025.24,17199.21346
2021-09-13 00:00:00,46025.23,46285.71,44164.2,44859.24,26603.71216
2021-09-13 12:00:00,44859.24,46880.0,43370.0,44940.73,38825.4384
2021-09-14 00:00:00,44940.72,46178.43,44594.44,45973.8,16885.68571
2021-09-14 12:00:00,45973.79,47250.0,45756.16,47111.52,27970.16528
2021-09-15 00:00:00,47103.28,47699.0,46682.32,47560.74,20428.71441
2021-09-15 12:00:00,47560.74,48500.0,47282.79,48121.41,22775.99733
2021-09-16 00:00:00,48121.4,48557.0,47337.58,47895.01,19910.36954
2021-09-16 12:00:00,47895.01,48226.38,47021.1,47737.82,20814.71941
2021-09-17 00:00:00,47737.81,48150.0,47278.9,47403.56,16474.79731
2021-09-17 12:00:00,47403.56,47730.0,46699.56,47299.98,17987.13045
2021-09-18 00:00:00,47299.98,48843.2,47035.56,48367.16,17761.27338
2021-09-18 12:00:00,48367.16,48680.0,47800.51,48292.74,13145.197
2021-09-19 00:00:00,48292.75,48372.83,47180.32,47327.73,13284.56142
2021-09-19 12:00:00,47327.73,47785.0,46829.18,47241.75,16562.68207
2021-09-20 00:00:00,47241.75,47347.25,43240.33,43739.75,36510.8979
2021-09-20 12:00:00,43734.0,44250.0,42500.0,43015.62,41492.626543
2021-09-21 00:00:00,43016.64,43639.0,40200.0,43288.97,35981.960793
2021-09-21 12:00:00,43288.97,43550.0,39600.0,40734.38,48552.119692
2021-09-22 00:00:00,40734.09,42749.4,40565.39,41928.32,28073.82608
2021-09-22 12:00:00,41928.31,44000.55,41874.65,43543.61,30275.22934
2021-09-23 00:00:00,43546.37,44386.6,43069.09,43648.15,22256.60026
2021-09-23 12:00:00,43648.15,44978.0,43394.0,44865.26,26442.97629
2021-09-24 00:00:00,44865.26,45200.0,40675.0,41527.5,50196.490792
2021-09-24 12:00:00,41527.5,43200.0,40843.82,42810.57,33916.9355
2021-09-25 00:00:00,42810.58,42966.84,41646.28,42485.03,19481.56104
2021-09-25 12:00:00,42485.03,42813.34,42156.33,42670.64,14113.01085
2021-09-26 00:00:00,42670.63,43746.9,40750.0,43063.57,31401.21088
2021-09-26 12:00:00,43063.57,43950.0,42673.67,43160.9,18478.78677
2021-09-27 00:00:00,43160.9,44350.0,42933.0,43747.69,18986.60005
2021-09-27 12:00:00,43747.68,44089.75,42098.0,42147.35,20790.24378
2021-09-28 00:00:00,42147.35,42787.38,41514.12,42101.49,21113.24889
2021-09-28 12:00:00,42105.61,42593.69,40888.0,41026.54,22259.01351
2021-09-29 00:00:00,41025.01,42500.0,40753.88,42399.98,15436.1608
2021-09-29 12:00:00,42399.98,42590.0,40900.0,41524.28,18075.37407
2021-09-30 00:00:00,41524.29,43830.0,41410.17,43072.29,23983.31167
2021-09-30 12:00:00,43072.29,44141.37,42819.86,43824.1,22397.91614
2021-10-01 00:00:00,43820.01,47786.7,43283.03,47488.08,35821.67396
2021-10-01 12:00:00,47488.07,48495.0,46763.68,48141.61,30423.20096
2021-10-02 00:00:00,48141.6,48224.01,47430.18,47683.45,14044.89686
2021-10-02 12:00:00,47683.46,48336.59,47500.0,47634.9,16464.08445
2021-10-03 00:00:00,47634.89,48100.0,47088.0,47974.86,11709.8212
2021-10-03 12:00:00,47974.86,49228.08,47601.89,48200.01,19115.23481
2021-10-04 00:00:00,48200.01,48280.71,47234.21,47585.85,15125.09339
2021-10-04 12:00:00,47585.84,49536.12,46891.0,49224.94,31671.40033
2021-10-05 00:00:00,49224.93,50350.0,49022.4,49877.06,22148.83284
2021-10-05 12:00:00,49877.06,51886.3,49575.94,51471.99,29976.83509
2021-10-06 00:00:00,51471.99,51828.0,50382.41,51306.56,31357.17617
2021-10-06 12:00:00,51306.57,55750.0,51259.84,55315.0,48520.369011
2021-10-07 00:00:00,55315.0,55332.31,53786.13,54305.54,29922.45379
2021-10-07 12:00:00,54305.53,54700.0,53357.0,53785.22,24994.92387
2021-10-08 00:00:00,53785.22,56100.0,53617.61,55242.72,26675.98496
2021-10-08 12:00:00,55242.71,55300.0,53775.83,53951.43,19484.27289
2021-10-09 00:00:00,53955.67,55340.3,53661.67,54792.68,20611.92585
2021-10-09 12:00:00,54792.68,55489.0,54323.0,54949.72,34565.15428
2021-10-10 00:00:00,54949.72,56074.43,54080.0,55144.99,43570.39365
2021-10-10 12:00:00,55145.0,56561.31,54333.85,54659.0,45667.442478
2021-10-11 00:00:00,54659.01,57049.0,54415.06,56407.51,29034.003138
2021-10-11 12:00:00,56406.68,57839.04,56092.33,57471.35,23899.162613
2021-10-12 00:00:00,57471.35,57680.0,56400.0,57240.14,21327.17184
2021-10-12 12:00:00,57240.14,57450.0,53879.0,55996.93,32144.11366
2021-10-13 00:00:00,55996.91,56599.99,54167.19,55210.79,26330.91106
2021-10-13 12:00:00,55210.8,57777.0,54521.74,57367.0,29477.53386
2021-10-14 00:00:00,57370.83,58532.54,57138.72,57622.42,22543.754071
2021-10-14 12:00:00,57622.42,58086.98,56818.05,57347.94,20509.58271
2021-10-15 00:00:00,57347.94,59998.0,56850.0,59527.99,37232.035841
2021-10-15 12:00:00,59527.99,62933.0,59187.66,61672.42,45280.872181
2021-10-16 00:00:00,61672.42,62378.42,61120.0,61597.26,18302.45589
2021-10-16 12:00:00,61597.26,61605.81,60150.0,60875.57,17165.42507
2021-10-17 00:00:00,60875.57,61465.9,60299.33,60939.89,13899.51316
2021-10-17 12:00:00,60939.9,61718.39,58963.0,61528.33,25199.72808
2021-10-18 00:00:00,61528.32,62695.78,60579.02,60933.04,27425.41008
2021-10-18 12:00:00,60933.04,62377.73,59844.45,62009.84,24373.03836
2021-10-19 00:00:00,62005.6,62998.0,61526.62,62128.39,17756.493798
2021-10-19 12:00:00,62128.39,64486.0,61322.22,64280.59,35871.613946
2021-10-20 00:00:00,64280.59,64375.34,63481.4,63791.1,14514.96585
2021-10-20 12:00:00,63788.0,67000.0,63760.0,66001.41,36913.969006
2021-10-21 00:00:00,66001.4,66639.74,64062.82,64827.9,33870.36104
2021-10-21 12:00:00,64836.51,65599.98,62000.0,62193.15,34668.28433
2021-10-22 00:00:00,62193.15,63732.39,62000.0,63376.8,20556.46327
2021-10-22 12:00:00,63376.81,63709.5,60000.0,60688.22,31562.89559
2021-10-23 00:00:00,60688.23,61688.0,59562.15,61552.23,15298.35434
2021-10-23 12:00:00,61552.24,61747.64,60710.36,61286.75,12328.58244
2021-10-24 00:00:00,61286.75,61500.0,60157.14,60281.0,10848.02607
2021-10-24 12:00:00,60281.0,61400.0,59510.63,60852.22,20378.55069
2021-10-25 00:00:00,60852.22,63200.0,60650.0,62759.19,19275.27662
2021-10-25 12:00:00,62759.19,63710.63,62530.0,63078.78,17578.56144
2021-10-26 00:00:00,63078.78,63293.48,62184.01,62739.98,14022.58531
2021-10-26 12:00:00,62739.99,62882.99,59817.55,60328.81,26194.91552
2021-10-27 00:00:00,60328.81,61496.0,58000.0,58564.0,37810.08885
2021-10-27 12:00:00,58564.0,59587.35,58101.0,58413.44,24314.40131
2021-10-28 00:00:00,58413.44,61257.82,58075.62,60960.61,26332.07898
2021-10-28 12:00:00,60960.62,62499.0,57820.0,60575.89,34724.27403
2021-10-29 00:00:00,60575.9,62100.0,60174.81,60940.91,21778.23517
2021-10-29 12:00:00,60940.9,62980.0,60699.62,62253.71,22195.66897
2021-10-30 00:00:00,62253.7,62359.25,61054.48,61595.01,13129.86352
2021-10-30 12:00:00,61595.01,62253.0,60673.0,61859.19,18348.26214
2021-10-31 00:00:00,61859.19,62405.3,60279.63,60467.81,21064.75351
2021-10-31 12:00:00,60467.81,61620.06,59945.36,61299.8,18202.88443
2021-11-01 00:00:00,61299.81,62437.74,59405.0,61807.99,26877.20494
2021-11-01 12:00:00,61808.0,62190.0,60322.67,60911.11,17810.46178
2021-11-02 00:00:00,60911.12,63597.8,60624.68,62913.3,23359.53077
2021-11-02 12:00:00,62913.3,64270.0,62584.5,63219.99,23008.75333
2021-11-03 00:00:00,63220.57,63500.0,62722.4,63108.43,16314.34598
2021-11-03 12:00:00,63107.29,63333.0,60382.76,62896.48,27021.74451
2021-11-04 00:00:00,62896.49,63086.31,61230.66,61447.22,17242.07785
2021-11-04 12:00:00,61447.23,62370.0,60677.01,61395.01,18688.85529
2021-11-05 00:00:00,61395.01,62595.72,60820.0,61259.63,16037.35233
2021-11-05 12:00:00,61259.63,61928.37,60721.0,60937.12,15567.13516
2021-11-06 00:00:00,60940.18,61560.49,60081.21,60327.47,14673.90365
2021-11-06 12:00:00,60327.47,61489.63,60050.0,61470.61,10916.67043
2021-11-07 00:00:00,61470.62,62350.0,61322.78,61911.4,12481.08387
2021-11-07 12:00:00,61911.41,63286.35,61650.0,63273.59,13034.60443
2021-11-08 00:00:00,63273.58,66423.0,63273.58,66037.21,32340.31703
2021-11-08 12:00:00,66037.21,67789.0,65122.0,67525.83,22101.777524
2021-11-09 00:00:00,67525.82,68524.25,67015.2,67594.98,22318.865468
2021-11-09 12:00:00,67594.98,68116.56,66222.4,66947.66,22342.5126
2021-11-10 00:00:00,66947.67,67378.7,66233.0,66546.8,14787.90486
2021-11-10 12:00:00,66546.81,69000.0,62822.9,64882.43,50383.599186
2021-11-11 00:00:00,64882.42,65600.07,64100.0,65255.88,21980.5034
2021-11-11 12:00:00,65255.87,65474.47,64402.49,64774.26,15257.47718
2021-11-12 00:00:00,64774.25,65450.7,63501.0,63753.19,19829.74744
2021-11-12 12:00:00,63753.19,64890.0,62278.0,64122.23,24660.36072
2021-11-13 00:00:00,64122.22,64455.0,63360.22,63554.23,9538.98938
2021-11-13 12:00:00,63554.23,65000.0,63427.86,64380.0,12965.98445
2021-11-14 00:00:00,64380.01,65320.0,64056.0,64445.07,11487.66956
2021-11-14 12:00:00,64445.07,65550.51,63576.27,65519.1,14217.40391
2021-11-15 00:00:00,65519.11,66401.82,65244.47,65733.06,16360.13891
2021-11-15 12:00:00,65734.45,65946.63,63400.0,63606.74,21469.23233
2021-11-16 00:00:00,63606.73,63617.31,58574.07,60574.49,53885.81491
2021-11-16 12:00:00,60576.76,61427.0,59105.26,60058.87,23569.34118
2021-11-17 00:00:00,60058.87,60840.23,58373.0,60762.83,28866.21802
2021-11-17 12:00:00,60762.33,60822.27,59334.23,60344.87,17423.16689
2021-11-18 00:00:00,60344.86,60976.0,58962.77,59213.49,20595.38645
2021-11-18 12:00:00,59213.49,59935.0,56474.26,56891.62,41551.61286
2021-11-19 00:00:00,56891.62,57517.14,55600.0,56989.59,27837.49283
2021-11-19 12:00:00,56987.25,58320.0,56700.0,58052.24,22878.39443
2021-11-20 00:00:00,58057.1,58979.97,57932.61,58625.67,13967.78815
2021-11-20 12:00:00,58625.67,59845.0,57353.0,59707.51,19843.80195
2021-11-21 00:00:00,59707.52,59770.78,58486.65,58692.91,14552.52368
2021-11-21 12:00:00,58692.91,60029.76,58500.0,58622.02,17349.70417
2021-11-22 00:00:00,58617.7,58757.14,56766.58,57180.51,21153.56564
2021-11-22 12:00:00,57180.52,59444.0,55610.0,56247.18,30570.75483
